Funder,closed,gold,diamond,bronze,green,hybrid,Total,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
Australian Cancer Research Foundation,1,0,0,0,0,1,2,50,0,0,50
"Australian Cancer Research Foundation, ACRF",2,0,0,0,1,1,4,50,1,0,75
"Australian Carbon Innovation, ACI",0,1,0,0,1,0,2,100,0,0,100
Australian Catholic University,1,0,0,0,0,0,1,0,1,0,100
"Australian Catholic University, ACU",1,0,0,0,0,0,1,0,1,0,100
Australian Centre for Astrobiology (ACA),1,0,0,0,0,0,1,0,1,0,100
Australian Centre for Hepatitis Virology,0,1,0,0,0,0,1,100,0,0,100
Australian Centre for International Agricultural Research,1,0,0,0,0,0,1,0,0,0,0
"Australian Centre for International Agricultural Research, ACIAR",1,0,0,0,0,0,1,0,0,0,0
Australian Centre for Neutron Scattering (ACNS) at the Australian Nuclear Science and Technology Organization (ANSTO),2,0,0,0,0,0,2,0,2,0,100
Australian Cerebral Palsy Alliance,0,1,0,0,0,0,1,100,0,0,100
Australian Commonwealth Government Department of HealthAustralian GovernmentDepartment of Health & Ageing,1,0,0,0,0,0,1,0,0,0,0
Australian Commonwealth GovernmentAustralian Government,1,0,0,0,0,0,1,0,1,0,100
Australian Cystic Fibrosis Research Trust (ACFRT),0,0,0,0,1,0,1,100,0,0,100
"Australian Cystic Fibrosis Research Trust, ACFRT",0,0,0,0,2,0,2,100,0,0,100
Australian Department of DefenceAustralian Government,1,0,0,0,0,0,1,0,1,0,100
Australian Department of HealthAustralian GovernmentDepartment of Health & Ageing,1,0,0,0,0,0,1,0,1,0,100
"Australian Education International, Australian Government, AEI",2,2,0,0,2,1,7,71,2,0,100
"Australian Endeavour FellowshipAustralian GovernmentDepartment of Industry, Innovation and Science",0,0,0,1,0,0,1,100,0,0,100
"Australian Gambling Research Centre (AGRC) at Australian Institute of Family Studies, Australia",1,0,0,0,0,0,1,0,1,0,100
Australian Genomic Health Alliance NHMRC Targeted Call for Research into Preparing Australia for the Genomics Revolution in Healthcare,0,0,0,0,0,1,1,100,0,0,100
Australian Genomics Health Alliance PhD Award,0,0,0,0,0,1,1,100,0,0,100
Australian Government,1,2,0,1,5,3,12,91,1,0,100
Australian Government Department of HealthAustralian GovernmentDepartment of Health & Ageing,3,0,0,0,0,1,4,25,3,0,100
"Australian Government Department of Industry, Innovation, and Science through the Australia-China Science and Research Fund",1,0,0,0,0,0,1,0,0,0,0
"Australian Government Department of Industry, Innovation, and Science through the Australia-China Science and Research Fund as part of the research program of the Australia-China Joint Research Centre in Future Dairy Manufacturing",1,0,0,0,0,0,1,0,1,0,100
"Australian Government Department of Industry, Innovation, and Science through the Australia-China Science and Research Fund, Australia-China Joint Research Centre in Future Dairy Manufacturing",1,0,0,0,0,0,1,0,1,0,100
Australian Government Department of Social Services (DSS)Australian Government,1,0,0,0,0,0,1,0,1,0,100
"Australian Government Endeavour Research FellowshipAustralian GovernmentDepartment of Industry, Innovation and Science",0,0,0,0,0,1,1,100,0,0,100
Australian Government International Whale,1,0,0,0,0,0,1,0,1,0,100
Australian Government Marine Mammal Conservation InitiativeAustralian Government,1,0,0,0,0,0,1,0,1,0,100
"Australian Government Medical Research Future Fund (MRFF) Rare Cancers, Rare Diseases and Unmet Needs Grant 2018",0,1,0,0,0,0,1,100,0,0,100
Australian Government National Health and Medical Research Council program grantNational Health and Medical Research Council of Australia,0,0,0,0,1,0,1,100,0,0,100
Australian Government Research Training Program (AGRTP)Australian Government,1,0,0,0,0,0,1,0,1,0,100
Australian Government Research Training Program (RTP) Scholarship - Heart Foundation of New Zealand project grant,0,1,0,0,0,0,1,100,0,0,100
"Australian Government Research Training Program (RTP) ScholarshipAustralian GovernmentDepartment of Industry, Innovation and Science",0,1,0,1,0,0,2,100,0,0,100
"Australian Government Research Training Program (RTP) scholarshipAustralian GovernmentDepartment of Industry, Innovation and Science",0,2,0,0,0,0,2,100,0,0,100
Australian Government Research Training Program Scholarship and Perth Children's Hospital Foundation,1,0,0,0,0,0,1,100,0,0,100
Australian Government Research Training Program Scholarship through RMIT University,1,0,0,0,0,0,1,0,1,0,100
Australian Government Research Training Program Scholarship through the University of Sydney,0,0,0,1,0,0,1,100,0,0,100
Australian Government Research Training Program Scholarship via the University of Sydney,1,1,0,0,0,0,2,50,1,0,100
"Australian Government Research Training Program ScholarshipAustralian GovernmentDepartment of Industry, Innovation and Science",4,6,0,1,4,2,17,76,4,0,100
"Australian Government Research Training Program scholarshipAustralian GovernmentDepartment of Industry, Innovation and Science",1,0,0,0,0,0,1,0,1,0,100
Australian Government Research Training ProgramAustralian Government,1,0,0,1,1,0,3,66,1,0,100
"Australian Government Research Training ProgramScholarshipAustralian GovernmentDepartment of Industry, Innovation and Science",0,1,0,0,0,0,1,100,0,0,100
Australian Government Research Training Programme ScholarshipAustralian Government,1,0,0,0,0,0,1,0,1,0,100
Australian Government Research Training ScholarshipAustralian Government,1,0,0,0,0,0,1,0,1,0,100
Australian Government Research Training Stipend,0,1,0,0,0,0,1,100,0,0,100
Australian Government for a Research Training Programme ScholarshipAustralian Government,0,1,0,0,0,0,1,100,0,0,100
Australian Government through Australian Research Council Early Career Researcher Award,0,0,0,0,0,1,1,100,0,0,100
Australian Government through the Australian Research CouncilAustralian Research Council,0,1,0,0,0,0,1,100,0,0,100
Australian Government through the National Computational Infrastructure National Facility under the National Computational Merit Allocation SchemeAustralian Government,1,0,0,0,0,0,1,0,1,0,100
Australian Government under the Australian General Practice Training ProgramAustralian Government,0,1,0,0,0,0,1,100,0,0,100
Australian Government under the Substance Misuse Prevention and Service Improvements Grants FundAustralian Government,0,0,0,0,1,1,2,100,0,0,100
"Australian Government's Cooperative Research Centres ProgrammeAustralian GovernmentDepartment of Industry, Innovation and ScienceCooperative Research Centres (CRC) Programme",0,1,0,0,0,0,1,100,0,0,100
Australian Government's Endeavour awards,0,0,0,0,0,1,1,100,0,0,100
Australian Government's Medical Research Future Fund,0,0,0,1,0,0,1,100,0,0,100
Australian Government's National Health and Medical Research CouncilNational Health and Medical Research Council of Australia,1,0,0,0,0,0,1,100,0,0,100
"Australian Government, under the National Suicide Prevention Leadership and Support ProgramAustralian Government",0,1,0,0,0,0,1,100,0,0,100
Australian GovernmentAustralian GovernmentCGIAR,6,3,0,0,3,3,15,60,4,0,86
Australian Grains Research and Development CorporationGrains R&D Corp,0,0,0,0,0,1,1,100,0,0,100
Australian Gynaecological Endoscopy and Surgery Society,0,0,0,1,0,0,1,100,0,0,100
"Australian Health Practitioner Regulation Agency, AHPRA",0,0,0,1,0,0,1,100,0,0,100
Australian Heart Foundation (Future Leader Fellowship),1,0,0,0,0,0,1,0,1,0,100
Australian Infectious Diseases Research Centre,0,1,0,0,0,0,1,100,0,0,100
Australian Institute for Nuclear Science and Engineering (AINSE),1,0,0,0,0,0,1,0,1,0,100
"Australian Institute of Aboriginal and Torres Strait Islander Studies, AIATSIS",0,0,0,1,0,0,1,100,0,0,100
"Australian Institute of Aboriginal and Torres Strait Islander Studies, AIATSIS: 1040830, 10450830, 1058213, 1075119, 1131932, 3702764/3539",0,0,0,1,0,0,1,100,0,0,100
"Australian Institute of Family Studies, AIFS",6,2,0,0,1,0,9,33,5,1,100
Australian Institute of Nuclear Science and Engineering,1,0,0,0,0,0,1,0,0,1,100
Australian Institute of Nuclear Science and Engineering (AINSE),3,0,0,0,0,0,3,0,3,0,100
Australian Institute of Nuclear Science and Engineering (AINSE) Ltd.,2,0,0,0,0,0,2,0,2,0,100
"Australian Institute of Nuclear Science and Engineering, AINSE",8,0,0,0,1,0,9,11,6,1,88
"Australian Institute of Nuclear Science and Engineering, AINSE: 12196, ALNGRA11064, UOA0415",0,0,0,0,1,0,1,100,0,0,100
"Australian Institute of Nuclear Science and Engineering, AINSE: 14/013",1,0,0,0,0,0,1,0,0,0,0
"Australian Institute of Nuclear Science and Engineering, AINSE: P7054",1,0,0,0,0,0,1,0,1,0,100
Australian Institute of Nuclear Science and Technology (AINSE),1,0,0,0,0,0,1,0,0,0,0
Australian Institute of Nuclear Sciences & Engineering Ltd.,1,0,0,0,0,0,1,0,1,0,100
"Australian Institute of Sport (AIS), Canberra, Australia",0,0,0,0,1,0,1,100,0,0,100
"Australian Institute of Sport, AIS",0,0,0,0,1,0,1,100,0,0,100
Australian Integrated Marine Observing System (IMOS),0,0,0,0,1,0,1,100,0,0,100
Australian Kidney Foundation,0,1,0,0,0,0,1,100,0,0,100
Australian Laureate Fellowship from the Australian Research CouncilAustralian Research Council,0,0,0,0,0,1,1,100,0,0,100
Australian Macadamia Society,0,1,0,0,0,0,1,100,0,0,100
Australian Marine Mammal Center,0,1,0,0,0,0,1,100,0,0,100
Australian Medical Research Future Fund (MRFF),0,0,0,1,0,0,1,100,0,0,100
Australian Museum Foundation/AMRI Visiting Collections Fellowship,0,0,0,1,0,0,1,100,0,0,100
Australian NHMRC Senior Research FellowshipNational Health and Medical Research Council of Australia,0,1,0,0,0,0,1,100,0,0,100
Australian NHMRCNational Health and Medical Research Council of Australia,0,1,0,0,0,0,1,100,0,0,100
"Australian National Fabrication Facility, ANFF",1,0,0,0,0,2,3,66,1,0,100
"Australian National Fabrication Facility, ANFF: FL110100196",0,0,0,0,0,1,1,100,0,0,100
"Australian National Fabrication Facility, ANFF: SS04‐2011, SS05‐2006, SS05‐2010, SS08‐2003",0,0,0,0,0,1,1,100,0,0,100
Australian National Health & Medical Research Council (NHMRC) Early Career FellowshipNational Health and Medical Research Council of Australia,1,0,0,0,0,0,1,0,1,0,100
Australian National Health & Medical Research CouncilNational Health and Medical Research Council of Australia,1,0,0,1,0,0,2,50,0,0,50
Australian National Health Medical Research CouncilNational Health and Medical Research Council of AustraliaUK Research & Innovation (UKRI)Medical Research Council UK (MRC),1,0,0,0,0,0,1,0,0,0,0
Australian National Health and Medical Research Council (NHMRC) Global Alliance for Chronic DiseaseNational Health and Medical Research Council of Australia,0,1,0,0,0,0,1,100,0,0,100
Australian National Health and Medical Research Council (NHMRC) programNational Health and Medical Research Council of Australia,0,0,0,0,0,1,1,100,0,0,100
Australian National Health and Medical Research Council (NHMRC)National Health and Medical Research Council of Australia,8,3,0,4,2,4,21,61,6,0,90
Australian National Health and Medical Research Council (NHRMC)National Health and Medical Research Council of Australia,1,0,0,0,0,0,1,0,1,0,100
Australian National Health and Medical Research Council Early Career FellowshipNational Health and Medical Research Council of Australia,1,4,0,0,0,2,7,85,1,0,100
Australian National Health and Medical Research Council FellowshipNational Health and Medical Research Council of Australia,0,1,0,0,0,0,1,100,0,0,100
Australian National Health and Medical Research Council Principal Research FellowshipNational Health and Medical Research Council of Australia,1,0,0,0,0,0,1,0,1,0,100
Australian National Health and Medical Research Council fellowshipNational Health and Medical Research Council of Australia,1,0,0,0,2,1,4,75,0,0,75
Australian National Health and Medical Research Council through the Commonwealth Scientific and Industrial Research Organization Flagship program,1,0,0,0,0,0,1,0,0,0,0
Australian National Health and Medical Research Council through the Commonwealth Scientific and Industrial Research Organization Flagship programme,0,0,0,0,1,0,1,100,0,0,100
Australian National Health and Medical Research CouncilNational Health and Medical Research Council of Australia,5,3,0,4,5,2,19,73,1,0,78
Australian National Heart Foundation Future Leader Fellowship,0,1,0,0,0,0,1,100,0,0,100
Australian National Heart FoundationNational Heart Foundation of Australia,0,0,0,0,1,0,1,100,0,0,100
Australian National University,1,0,0,2,0,0,3,66,0,0,66
"Australian National University, ANU",2,0,0,2,0,1,5,60,0,0,60
"Australian Nuclear Science and Technology Organisation, ANSTO",7,0,0,1,0,0,8,12,6,0,87
"Australian Nuclear Science and Technology Organisation, ANSTO: AS193/SAXS/15397",0,0,0,1,0,0,1,100,0,0,100
"Australian Nuclear Science and Technology Organisation, ANSTO: P3430, P4788",1,0,0,0,0,0,1,0,1,0,100
Australian Nuclear Science and Technology Organization (ANSTO),0,0,1,0,0,0,1,100,0,0,100
Australian Nuclear and Science Technology Organisation (ANSTO),1,0,0,0,0,0,1,0,1,0,100
Australian Phenomics Network (APN),1,0,0,0,0,0,1,0,0,0,0
Australian Post Graduate awardAustralian Government,0,0,0,0,0,1,1,100,0,0,100
Australian Postgraduate Award PhD scholarship,1,0,0,0,0,0,1,0,1,0,100
Australian Postgraduate Award from University of Western Australia,0,1,0,0,0,0,1,100,0,0,100
Australian Postgraduate AwardAustralian Government,2,2,0,0,0,0,4,50,2,0,100
"Australian Prime Ministers Centre, APMC",0,2,0,0,0,1,3,100,0,0,100
"Australian Psychological Society, APS",0,2,0,0,0,0,2,100,0,0,100
Australian Research Council,33,13,4,7,24,22,103,67,29,2,98
Australian Research Council (ARC) Centre of Excellence SchemeAustralian Research Council,0,0,0,0,0,1,1,100,0,0,100
Australian Research Council (ARC) Centre of Excellence for Australian Biodiversity and HeritageAustralian Research Council,0,0,0,0,1,0,1,100,0,0,100
Australian Research Council (ARC) Centre of Excellence in Policing and Security (CEPS) (ARC)Australian Research Council,1,0,0,0,0,0,1,0,1,0,100
Australian Research Council (ARC)Australian Research Council,2,3,0,1,5,1,12,83,2,0,100
Australian Research Council (DECRA)Australian Research Council,0,0,0,1,0,0,1,100,0,0,100
Australian Research Council Centre for Fruit Fly Biosecurity InnovationAustralian Research Council,1,0,0,0,0,0,1,0,1,0,100
Australian Research Council Centre of Excellence for All Sky Astrophysics in 3 Dimensions (ASTRO 3D)Australian Research Council,0,0,0,1,1,0,2,100,0,0,100
Australian Research Council Centre of Excellence for All-sky Astrophysics (CAASTRO)Australian Research Council,0,0,0,1,0,0,1,100,0,0,100
Australian Research Council Centre of Excellence for Climate System ScienceAustralian Research Council,1,0,0,0,0,0,1,0,0,0,0
Australian Research Council Centre of Excellence for Core to Crust Fluids (CCFS)Australian Research Council,1,0,0,0,0,0,1,0,1,0,100
Australian Research Council Centre of Excellence for the Mathematical and Statistical Frontiers (ACEMS)Australian Research Council,0,0,0,0,1,0,1,100,0,0,100
Australian Research Council Centre of Excellence grantAustralian Research Council,1,0,0,0,0,0,1,0,1,0,100
Australian Research Council Centre of Excellence in Convergent Bio-Nano Science and TechnologyAustralian Research Council,0,0,0,0,1,0,1,100,0,0,100
Australian Research Council DECRA AwardAustralian Research Council,0,0,0,0,1,0,1,100,0,0,100
Australian Research Council Discovery Early Career Research AwardAustralian Research Council,1,0,0,0,0,0,1,0,1,0,100
Australian Research Council Discovery Early Career Researcher AwardAustralian Research Council,4,0,0,0,0,0,4,0,2,1,75
Australian Research Council Discovery Early Career Researcher AwardsAustralian Research Council,0,0,0,1,0,0,1,100,0,0,100
Australian Research Council Discovery Project GrantAustralian Research Council,1,0,0,0,0,0,1,0,1,0,100
Australian Research Council Discovery ProjectAustralian Research Council,2,0,0,0,1,0,3,33,1,1,100
Australian Research Council Future Fellowship GrantAustralian Research Council,0,0,0,0,1,0,1,100,0,0,100
Australian Research Council Future FellowshipAustralian Research Council,0,0,0,2,1,4,7,100,0,0,100
Australian Research Council Industrial Transformation Research HUBAustralian Research Council,0,1,0,0,0,0,1,100,0,0,100
Australian Research Council Laureate FellowshipAustralian Research Council,1,0,0,0,0,0,1,0,1,0,100
Australian Research Council Linkage Project schemeAustralian Research Council,1,0,0,0,0,0,1,0,0,1,100
Australian Research Council Linkage ProjectAustralian Research Council,0,0,0,0,1,0,1,100,0,0,100
Australian Research Council Training Centre for Automated Manufacture of Advanced Composites - Commonwealth of Australia under the Australian Research Council's Industrial Transforma-tion Research ProgramAustralian Research Council,1,0,0,0,0,0,1,100,0,0,100
Australian Research Council Training Centre for Innovation in Biomedical Imaging TechnologyAustralian Research Council,1,0,0,0,0,0,1,0,1,0,100
Australian Research Council fundingAustralian Research Council,1,0,0,0,0,0,1,0,1,0,100
Australian Research Council grantAustralian Research Council,0,0,0,0,0,1,1,100,0,0,100
Australian Research Council through ARC CoEAustralian Research Council,1,0,0,0,0,0,1,0,1,0,100
Australian Research Council through a Future FellowshipAustralian Research Council,0,0,0,1,0,0,1,100,0,0,100
Australian Research Council under the Future FellowshipAustralian Research Council,1,0,0,0,0,0,1,0,0,0,0
Australian Research Council's Discovery Early Career Researcher AwardAustralian Research Council,0,0,0,1,0,0,1,100,0,0,100
Australian Research Council's LIEF funding schemeAustralian Research Council,0,0,0,0,1,0,1,100,0,0,100
"Australian Research Council, ARC",54,21,2,11,33,28,149,63,41,6,95
"Australian Research Council, ARC: 102611, DE160100141, DE160100307",0,1,0,0,0,0,1,100,0,0,100
"Australian Research Council, ARC: 150101773",0,0,0,1,0,0,1,100,0,0,100
"Australian Research Council, ARC: 16-UOA-277, 18‐UOA‐034, DE150101773",0,0,0,0,0,1,1,100,0,0,100
"Australian Research Council, ARC: 180101252",1,0,0,0,0,0,1,0,1,0,100
"Australian Research Council, ARC: A10007270",1,0,0,0,0,0,1,0,1,0,100
"Australian Research Council, ARC: ARC DP 150101760, IH 150100003",1,0,0,0,0,0,1,0,1,0,100
"Australian Research Council, ARC: ARC DP170104273, DRCX1302, LP160101854",0,0,0,0,0,1,1,100,0,0,100
"Australian Research Council, ARC: CE140100012",0,0,0,0,0,1,1,100,0,0,100
"Australian Research Council, ARC: CE140100015, DP150104050, LP150100826",0,0,0,1,0,0,1,100,0,0,100
"Australian Research Council, ARC: CE140100036, DP130103774, DP140103118, DP180101221, LE110100028, LE140100087, LE160100168",0,0,0,0,0,1,1,100,0,0,100
"Australian Research Council, ARC: CE140100036, DP170101358",0,0,0,0,1,0,1,100,0,0,100
"Australian Research Council, ARC: DE120101242",0,0,0,0,1,1,2,100,0,0,100
"Australian Research Council, ARC: DE120102323, DE130100174, DP110101966, DP150101652, FT 110100505, RK865, WISP13237913",0,0,0,0,1,0,1,100,0,0,100
"Australian Research Council, ARC: DE130101001, DP150101066",0,0,0,0,1,0,1,100,0,0,100
"Australian Research Council, ARC: DE130101336, DP130104156, FL100100195, FT120100004",0,1,0,0,0,0,1,100,0,0,100
"Australian Research Council, ARC: DE130101453, DP0878694, DP0985593",0,0,0,0,0,1,1,100,0,0,100
"Australian Research Council, ARC: DE140100751",1,0,0,0,0,0,1,0,1,0,100
"Australian Research Council, ARC: DE150101773",0,0,0,1,0,0,1,100,0,0,100
"Australian Research Council, ARC: DE160100081",0,0,0,0,1,0,1,100,0,0,100
"Australian Research Council, ARC: DE160100141, DE160100307",0,0,0,1,0,0,1,100,0,0,100
"Australian Research Council, ARC: DE160100307",4,0,0,0,0,0,4,0,2,1,75
"Australian Research Council, ARC: DE170100310",0,0,0,0,0,1,1,100,0,0,100
"Australian Research Council, ARC: DE170100310, DP120101735, LP100100073",0,0,0,0,0,1,1,100,0,0,100
"Australian Research Council, ARC: DE170100310, DP180101762, FL150100038",1,0,0,0,0,0,1,0,0,0,0
"Australian Research Council, ARC: DE170100726, FT170100048",1,0,0,0,0,0,1,0,1,0,100
"Australian Research Council, ARC: DE180100130",1,0,0,0,0,0,1,0,1,0,100
"Australian Research Council, ARC: DE180101593",0,0,0,0,1,1,2,100,0,0,100
"Australian Research Council, ARC: DE190100656",0,0,0,0,1,0,1,100,0,0,100
"Australian Research Council, ARC: DP 150101491",0,0,0,0,1,0,1,100,0,0,100
"Australian Research Council, ARC: DP034255",1,0,0,0,0,0,1,0,1,0,100
"Australian Research Council, ARC: DP0557439",1,0,0,0,0,0,1,0,1,0,100
"Australian Research Council, ARC: DP0557590",0,0,0,1,0,0,1,100,0,0,100
"Australian Research Council, ARC: DP0773909, DP0986542, LE0989067",0,1,0,0,0,0,1,100,0,0,100
"Australian Research Council, ARC: DP0985969, UQFEL1832633",0,0,0,0,0,1,1,100,0,0,100
"Australian Research Council, ARC: DP110101480",0,0,0,0,0,2,2,100,0,0,100
"Australian Research Council, ARC: DP110101966",0,0,0,0,1,0,1,100,0,0,100
"Australian Research Council, ARC: DP120100106, DP130102578, DP180100383, ST/P000363/1",0,0,0,0,1,0,1,100,0,0,100
"Australian Research Council, ARC: DP120100920, DP130104661",0,0,0,0,0,1,1,100,0,0,100
"Australian Research Council, ARC: DP130104470",1,0,0,0,0,0,1,0,1,0,100
