Department,Total,closed,gold,diamond,bronze,green,hybrid,Journal articles,Open,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"Department of Ophthalmology Faculty of Medical and Health Sciences, New Zealand National Eye Centre, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Ophthalmology and New Zealand National Eye Centre, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Department of Ophthalmology and the New Zealand National Eye Centre, University of Auckland",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Department of Ophthalmology, Auckland District Health Board, Auckland, New Zealand, Department of Ophthalmology, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Ophthalmology, Auckland Hospital, Auckland, New Zealand, Department of Ophthalmology, University of Auckland",2,1,0,0,1,0,0,2,1,50%,1,0,100%
"Department of Ophthalmology, Faculty of Medical and Health Sciences, New Zealand National Eye Centre, University of Auckland",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Department of Ophthalmology, Faculty of Medical and Health Sciences, The University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Ophthalmology, Faculty of Medical and Health Sciences, University of Auckland",3,2,1,0,0,0,0,3,1,33%,1,0,66%
"Department of Ophthalmology, New Zealand National Eye Centre, Faculty of Medical and Health Science, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Ophthalmology, New Zealand National Eye Centre, Faculty of Medical and Health Science, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Ophthalmology, New Zealand National Eye Centre, Faculty of Medical and Health Sciences, The University of Auckland",13,10,1,0,1,1,0,13,3,23%,10,0,100%
"Department of Ophthalmology, New Zealand National Eye Centre, Faculty of Medical and Health Sciences, University of Auckland",27,17,4,2,4,0,0,27,10,37%,15,0,92%
"Department of Ophthalmology, New Zealand National Eye Centre, Faculty of Medicine and Health Sciences, University of Auckland",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Department of Ophthalmology, New Zealand National Eye Centre, The University of Auckland",28,22,2,0,0,1,3,28,6,21%,22,0,100%
"Department of Ophthalmology, New Zealand National Eye Centre, University of Auckland",18,13,2,0,2,1,0,18,5,27%,8,1,77%
"Department of Ophthalmology, New Zealand National Eye Centre, the University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Department of Ophthalmology, School of Medicine, Faculty of Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Ophthalmology, The University of Auckland",3,0,0,0,2,0,1,3,3,100%,0,0,100%
"Department of Ophthalmology, University of Auckland",22,9,7,1,2,3,0,22,13,59%,8,1,100%
"Department of Optometry and Vision Science, University of Auckland",2,0,1,0,1,0,0,2,2,100%,0,0,100%
"Department of Orthopaedic Surgery, Faculty of Medical and Health Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Orthopaedic Surgery, Middlemore Hospital, South Auckland Clinical School, University of Auckland",2,0,0,0,1,1,0,2,2,100%,0,0,100%
"Department of Orthopaedic Surgery, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Orthopaedic Surgery, Waikato Hospital, Hamilton, New Zealand, Department of Surgery, University of Auckland",5,2,1,2,0,0,0,5,3,60%,2,0,100%
"Department of Orthopaedic Surgery, Waikato Hospital, Pembroke Street, Hamilton West, Hamilton, 3204, New Zealand, Department of Surgery, University of Auckland",1,0,0,1,0,0,0,1,1,100%,0,0,100%
"Department of Orthopaedic Surgery, Waikato Hospital, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Department of Otolaryngology WDHB, Greene i3, WDHB. Miles - Faculty of Speech Science, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Otolaryngology–Head & Neck Surgery, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Pacific Health, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Pacific Health, University of Auckland",3,0,3,0,0,0,0,3,3,100%,0,0,100%
"Department of Paediatric Anaesthesia, Starship Children's Hospital, Auckland, New Zealand, The Auckland Regional Pain Service, Auckland District Health Board, Auckland, New Zealand, Anaesthesiology, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Paediatric Dermatology, Starship Child Health, Auckland, New Zealand, Department of Paediatrics and Child and Youth Health, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Paediatric Dermatology, Starship Child Health, Auckland, New Zealand, Department of Paediatrics, Child and Youth Health, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Paediatric Dermatology, Starship Children's Health, Auckland City Hospital, Auckland, New Zealand, Department of Paediatrics, Child and Youth Health, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Paediatric Endocrinology, Starship Children's Hospital, Auckland District Health Board, Auckland, New Zealand, Liggins Institute, University of Auckland",1,0,0,0,1,0,0,0,0,,0,0,0%
"Department of Paediatric Gastroenterology and Hepatology, Starship Child Health, Auckland, New Zealand, Department of Paediatrics, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Paediatric Otolaryngology, Starship Children's Hospital, Auckland, New Zealand, Department of Anatomy and Medical Imaging, Faculty of Medical and Health Sciences, University of Auckland",1,0,0,0,0,0,1,0,0,,0,0,0%
"Department of Paediatric Surgery and Urology, Starship Children's Health, Auckland, New Zealand, Department of Surgery, The University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Paediatric Surgery and Urology, Starship Children's Health, Auckland, New Zealand, Department of Surgery, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Paediatric Surgery, Starship Children's Health, Auckland, New Zealand, Department of Paediatrics, The University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Paediatric Urology, Great Ormond Street Hospital for Children NHS Foundation Trust, London, WC1N 3JH, United Kingdom, Department of Surgery, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Department of Paediatric Urology, Great Ormond Street Hospital for Children NHS Trust, London, United Kingdom, Department of Surgery, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Paediatric Urology, Royal Children's Hospital, Melbourne, Australia, Department of Surgery, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Paediatrics and Child Health, University of Auckland",2,1,0,0,0,1,0,2,1,50%,1,0,100%
"Department of Paediatrics, Child AndYouth Health, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Paediatrics, Child and Youth Health, Faculty of Health Science and Medicine, University of Auckland",2,2,0,0,0,0,0,2,0,0%,1,1,100%
"Department of Paediatrics, Child and Youth Health, Faculty of Medical and Health Sciences, University of Auckland",3,0,0,0,1,2,0,3,3,100%,0,0,100%
"Department of Paediatrics, Child and Youth Health, School of Medicine, Faculty of Medical and Health Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Paediatrics, Child and Youth Health, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Paediatrics, Child and Youth Health, University of Auckland",15,7,2,0,1,2,3,15,8,53%,3,1,80%
"Department of Paediatrics, Faculty of Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Paediatrics, Faculty of Medicine, Dentistry and Health Services, University of Melbourne, Parkville, Australia, Murdoch Children's Research Institute, Royal Children's Hospital, Parkville, Australia, Department of Paediatrics, The University of Auckland",1,0,0,0,0,1,0,0,0,,0,0,0%
"Department of Paediatrics, Starship Children's Hospital, The University of Auckland",1,0,0,0,1,0,0,0,0,,0,0,0%
"Department of Paediatrics, Taranaki District Health Board, New Plymouth, New Zealand, Liggins Institute, University of Auckland",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Department of Paediatrics, The University of Melbourne, Melbourne, VIC, Australia, Murdoch Children's Research Institute, Melbourne, VIC, Australia, Department of Paediatrics & The Liggins Institute, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Paediatrics, University of Auckland",11,5,3,0,1,2,0,11,6,54%,3,0,81%
"Department of Paediatrics, University of Melbourne, Melbourne, VIC, Australia, Murdoch Children's Research Institute, Melbourne, VIC, Australia, Department of Paediatrics and the Liggins Institute, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Paediatrics, University of Melbourne, Parkville, VIC, Australia, Murdoch Children's Research Institute, Parkville, VIC, Australia, Department of Paediatrics, Liggins Institute, University of Auckland",2,0,2,0,0,0,0,0,0,,0,0,0%
"Department of Paediatrics, Waikato Hospital, Hamilton, New Zealand, Department of Paediatrics, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Department of Paediatrics-Child and Youth Health, School of Medicine, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Paediatrics: Child & Youth Health, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Paediatrics: Child Health and Youth Health, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Paediatrics: Child and Youth Health and Centre for Longitudinal Research - He Ara ki Mua, The University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Paediatrics: Child and Youth Health and Pacific Health Section, School of Population Health, The University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Paediatrics: Child and Youth Health, Faculty of Medical and Health Science, University of Auckland",2,1,0,0,0,1,0,2,1,50%,0,0,50%
"Department of Paediatrics: Child and Youth Health, Faculty of Medical and Health Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Paediatrics: Child and Youth Health, Faculty of Medical and Health Sciences, University of Auckland",6,2,3,0,0,0,1,6,4,66%,2,0,100%
"Department of Paediatrics: Child and Youth Health, Faculty of Medicine and Health Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Paediatrics: Child and Youth Health, Support Building, Auckland City Hospital, Park Road, N-Grafton, 1023, New Zealand, Centre for Longitudinal Research, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Department of Paediatrics: Child and Youth Health, The University of Auckland",4,2,1,0,0,1,0,4,2,50%,2,0,100%
"Department of Paediatrics: Child and Youth Health, University of Auckland",34,12,13,0,6,1,2,33,22,66%,11,0,97%
"Department of Paramedicine, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Department of Pathology and Laboratory Medicine, LabPlus, Auckland City Hospital, Auckland, New Zealand, Department of Molecular Medicine and Pathology, School of Medical Sciences, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Department of Pathology and Molecular Medicine, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Pathology, Dunedin School of Medicine, University of Otago, Dunedin, 9016, New Zealand, Maurice Wilkins Centre for Molecular Biodiscovery, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Pathology, Dunedin School of Medicine, University of Otago, Dunedin, New Zealand, Maurice Wilkins Centre for Molecular Biodiscovery, University of Auckland",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"Department of Pathology, Dunedin School of Medicine, University of Otago, PO Box 56, Dunedin, 9054, New Zealand, Maurice Wilkins Centre for Molecular Biodiscovery, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Pathology, Dunedin School of Medicine, University of Otago, PO Box 913, Dunedin, New Zealand, Maurice Wilkins Centre for Molecular Biodiscovery, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Pathology, Otago Medical School, University of Otago, Dunedin, New Zealand, Maurice Wilkins Center for Molecular Biodiscovery, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Pediatric Otolaryngology, Head and Neck Surgery, Auckland Starship Children's Hospital, Park Road, Grafton, Auckland, New Zealand, Department of Surgery, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Pharmaceutics, UCL School of Pharmacy, University College London, London, United Kingdom, School of Pharmacy, Faculty of Medical and Health Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Pharmacology & Clinical Pharmacology, Faculty of Medical and Health Sciences, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Pharmacology & Clinical Pharmacology, University of Auckland",5,4,0,0,0,0,1,5,1,20%,3,0,80%
"Department of Pharmacology & The Centre for Brain Research, University of Auckland",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Department of Pharmacology and Clinical Pharmacology and the Auckland Cancer Society Research Centre Auckland, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Department of Pharmacology and Clinical Pharmacology, Centre for Brain Research School of Medical Sciences, Faculty of Medical and Health Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Pharmacology and Clinical Pharmacology, Centre for Brain Research, SMS, FMHS, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Department of Pharmacology and Clinical Pharmacology, Centre for Brain Research, School of Medical Science, Faculty of Medical and Health Science, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Pharmacology and Clinical Pharmacology, Centre for Brain Research, School of Medical Sciences, FMHS, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Department of Pharmacology and Clinical Pharmacology, Centre for Brain Research, School of Medical Sciences, Faculty of Medical and Health Sciences, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Department of Pharmacology and Clinical Pharmacology, Faculty of Medical and Health Sciences, University of Auckland",3,1,1,0,1,0,0,3,2,66%,1,0,100%
"Department of Pharmacology and Clinical Pharmacology, School of Medical Sciences, Faculty of Medical and Health Sciences, University of Auckland",8,1,3,0,0,3,1,8,7,87%,1,0,100%
"Department of Pharmacology and Clinical Pharmacology, School of Medical Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Department of Pharmacology and Clinical Pharmacology, The University of Auckland",3,2,1,0,0,0,0,3,1,33%,2,0,100%
"Department of Pharmacology and Clinical Pharmacology, University of Auckland",16,6,5,0,2,3,0,16,10,62%,4,1,93%
