Funder,closed,gold,diamond,bronze,green,hybrid,Total,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
Lincoln University William Machin Doctoral Scholarship for Excellence,1,0,0,0,0,0,1,0,1,0,100
Lincoln University Writing Scholarship,1,0,0,0,0,0,1,0,1,0,100
Lincoln University and Ravensdown Ltd,1,0,0,0,0,0,1,0,1,0,100
Lincoln University commerce faculty seed fund,1,0,0,0,0,0,1,0,1,0,100
Lincoln University commerce faculty seed fund project,5,0,0,0,0,0,5,0,5,0,100
"Lincoln University in the Food Science laboratories of Lincoln University, Christchurch, New Zealand",1,0,0,0,0,0,1,0,1,0,100
Lincoln University's Centre of Excellence for Sustainable Tourism,0,0,1,0,0,0,1,100,0,0,100
"Lincoln University, Canterbury, New Zealand",2,0,0,0,0,0,2,0,2,0,100
"Lincoln University, New Zealand",4,6,0,0,0,0,10,60,3,1,100
Lincoln University: 110728,1,0,0,0,0,0,1,0,1,0,100
Lincoln University: 2013-25,1,0,0,0,0,0,1,0,1,0,100
Lincoln University: 3601-AGLS-45401-1128912,0,0,0,0,1,0,1,100,0,0,100
Lincoln University: 3601/AGLS/45401/1130684,2,0,0,0,0,0,2,0,2,0,100
Lincoln University: A25789,1,0,0,0,0,0,1,0,1,0,100
Lincoln University: INT5056,1,0,0,0,0,0,1,0,1,0,100
Lincoln University: INT5066,1,0,0,0,0,0,1,0,0,1,100
Living Water,1,0,0,0,0,0,1,0,1,0,100
Louisiana Environmental Education Commission,1,0,0,0,0,0,1,0,1,0,100
Louisiana Soybean and Grain Research and Promotion Board,0,0,0,0,0,2,2,100,0,0,100
"Louisiana State University, LSU",0,0,0,0,0,1,1,100,0,0,100
Lower Austrian Winegrowers' Association,0,0,1,0,0,0,1,100,0,0,100
Luisetti Seeds Ltd,2,0,0,0,0,0,2,0,2,0,100
MBIE,1,2,0,0,1,1,5,80,0,1,100
MBIE Biocide Toolbox programme,0,0,1,0,0,0,1,100,0,0,100
MBIE National Science Challenge,0,0,0,0,0,1,1,100,0,0,100
MBIE National Science Challenge: New Zealand's Biological Heritage National Science Challenge Nga Koiora Tuku Iho,0,0,0,0,0,1,1,100,0,0,100
MFP-LIU1801,1,0,0,0,0,0,1,0,1,0,100
MINECO,1,0,0,0,0,0,1,0,1,0,100
MPOB,0,0,0,0,1,0,1,100,0,0,100
"Maa- ja MetsätalousministeriÖ, MMM",0,0,0,0,1,0,1,100,0,0,100
MacMillan Brown Agricultural Scholarship,1,0,0,0,0,0,1,0,1,0,100
"Major projects of Industry, University, Research and Application Collaborative innovation in Yangling Demonstration Area",1,0,0,0,0,0,1,0,1,0,100
Malaysian Palm Oil Board (MPOB),0,0,0,0,1,0,1,100,0,0,100
Manaaki Whenua - Landcare Research,2,0,0,0,0,0,2,0,2,0,100
Manaaki Whenua -Landcare Research,0,0,0,0,0,1,1,100,0,0,100
Manaaki Whenua Landcare Research,1,0,0,0,0,0,1,0,1,0,100
Manaaki Whenua Landcare Research systematics portfolio,1,0,0,0,0,0,1,0,1,0,100
Manaaki Whenua-Landcare Research,1,0,0,0,0,0,1,0,1,0,100
"Manaaki Whenua-Landcare Research, Barrhill Chertsey Irrigation Ltd",1,0,0,0,0,0,1,0,1,0,100
Manning Seed Trust,3,0,0,0,0,0,3,0,2,1,100
Marie Curie,0,1,0,0,1,0,2,100,0,0,100
Marie Curie International Outgoing Fellowship (METAECO) within the 7th European Community Framework Programme,0,1,0,0,0,0,1,100,0,0,100
"Marie Curie: 031A103B, PCOFUND‐GA‐ 2010‐267196",0,0,0,0,1,0,1,100,0,0,100
Marine Economy Development Project of Guangdong Province for High Quality Economic Development,0,1,0,0,0,0,1,100,0,0,100
Marlborough District Council,4,0,0,0,0,1,5,20,4,0,100
Marlborough Sounds community,0,0,0,0,0,1,1,100,0,0,100
Marlborough Wine Research Centre Trust,1,0,0,0,0,0,1,0,1,0,100
Marsden Fund,2,2,0,0,1,0,5,60,2,0,100
Marsden Fund award,0,0,0,0,1,0,1,100,0,0,100
Marsden Fund grantRoyal Society of New ZealandMarsden Fund (NZ),0,1,0,0,0,0,1,100,0,0,100
Marsden Fund of New ZealandRoyal Society of New ZealandMarsden Fund (NZ),0,1,0,1,0,0,2,100,0,0,100
Marsden Fund: 14-MAU-053,0,0,0,0,1,0,1,100,0,0,100
Marsden Fund: UOC-0705,0,1,0,0,0,0,1,100,0,0,100
Marsden FundRoyal Society of New ZealandMarsden Fund (NZ),1,0,0,0,0,0,1,0,1,0,100
Massey University,6,0,0,3,0,0,9,33,6,0,100
"Massey University (Palmerston North, New Zealand)",0,0,0,1,0,0,1,100,0,0,100
Massey University Research Fund,1,0,0,0,0,0,1,0,1,0,100
Massey-Lincoln Agriculture and Life Sciences Partnership for Excellence,1,0,0,0,0,0,1,0,1,0,100
"Max-Planck-Gesellschaft, MPG",0,0,0,0,1,0,1,100,0,0,100
Meadow Mushroom Ltd.,1,0,0,0,0,0,1,0,1,0,100
Meadow Mushrooms Scholarship Lincoln University,0,1,0,0,0,0,1,100,0,0,100
Meat and Livestock Australia,0,1,0,0,0,0,1,100,0,0,100
"Meat and Livestock Australia, MLA",1,2,0,0,0,0,3,66,1,0,100
"Meat and Livestock Australia, MLA: P.PSH0863",0,1,0,0,0,0,1,100,0,0,100
Medical Science and Technology Foundation of Guangdong Province,1,0,0,0,0,0,1,0,1,0,100
"Medical Science and Technology Foundation of Guangdong Province: 2016A020210008, 2017B020207001, 2017YFD0400502",1,0,0,0,0,0,1,0,1,0,100
Melbourne Research Scholarship from the University of Melbourne,0,3,0,0,0,0,3,100,0,0,100
Merial (Boehringer Ingelheim),1,0,0,0,0,0,1,0,1,0,100
Michigan Alliance for Animal Agriculture,0,1,0,0,0,0,1,100,0,0,100
Michigan State University AgBioResearch,0,0,0,0,0,1,1,100,0,0,100
Microbiology Society,0,0,0,0,2,0,2,100,0,0,100
"Microbiology Society: 264017, SC039250",0,0,0,0,1,0,1,100,0,0,100
Miljødirektoratet,0,0,0,0,0,1,1,100,0,0,100
"Milk Specialties Global (Eden Prairie, MN)",1,0,0,0,0,0,1,0,1,0,100
Ministerio de Ciencia e InnovacionInstituto de Salud Carlos IIISpanish GovernmentEuropean Commission,0,0,0,0,0,1,1,100,0,0,100
"Ministerio de Ciencia e InnovaciÃ³n, MICINN",1,0,0,0,0,0,1,0,1,0,100
"Ministerio de Ciencia e InnovaciÃ³n, MICINN: DRCX 0802",1,0,0,0,0,0,1,0,1,0,100
"Ministerio de Ciencia e Innovación, MICINN",1,0,0,2,0,2,5,80,1,0,100
"Ministerio de Ciencia e Innovación, MICINN: CGL2017-86926-P",0,0,0,1,0,0,1,100,0,0,100
"Ministerio de Ciencia e Innovación, MICINN: CGL‐2014‐ 56739‐R",0,0,0,0,0,1,1,100,0,0,100
"Ministerio de Ciencia e Innovación, MICINN: DRCX 0802",0,0,0,1,0,0,1,100,0,0,100
"Ministerio de Ciencia, Innovación y Universidades, MCIU",0,0,0,0,0,3,3,100,0,0,100
"Ministerio de Ciencia, Innovación y Universidades, MCIU: 01LC1807A",0,0,0,0,0,1,1,100,0,0,100
"Ministerio de Ciencia, Innovación y Universidades, MCIU: CGL2015-68438-P",0,0,0,0,0,1,1,100,0,0,100
Ministerio de Economia y Competitividad Severo Ochoa Program for Centres of Excellence,0,0,0,0,0,1,1,100,0,0,100
Ministerio de Economia y Competitividad project IMPLANTIN,0,0,0,0,0,1,1,100,0,0,100
"Ministerio de EconomÃ­a y Competitividad, MINECO",0,0,0,0,0,0,0,0,0,0,0
"Ministerio de EconomÃ­a y Competitividad, MINECO: CGL2015‐65346R",0,0,0,0,0,0,0,0,0,0,0
"Ministerio de Economía y Competitividad, MINECO",2,0,0,0,1,0,3,33,2,0,100
"Ministerio de Economía y Competitividad, MINECO: FPD-2013-16756",1,0,0,0,0,0,1,0,1,0,100
"Ministerio de Economía y Competitividad, MINECO: RYC-2015-18368",0,0,0,0,1,0,1,100,0,0,100
"Ministerio de Educación, Cultura y Deporte, MECD",0,1,0,0,0,0,1,100,0,0,100
"Ministry for Business Innovation and Employment, MBIE",17,9,0,0,2,5,33,48,13,1,90
"Ministry for Business Innovation and Employment, MBIE: 1964-MLDC149",1,0,0,0,0,0,1,0,1,0,100
"Ministry for Business Innovation and Employment, MBIE: C01X1412",0,1,0,0,0,0,1,100,0,0,100
"Ministry for Business Innovation and Employment, MBIE: C03X1701",0,0,0,0,0,1,1,100,0,0,100
"Ministry for Business Innovation and Employment, MBIE: C04X1104",1,0,0,0,0,0,1,0,1,0,100
"Ministry for Business Innovation and Employment, MBIE: C04X1502",0,1,0,0,0,0,1,100,0,0,100
"Ministry for Business Innovation and Employment, MBIE: C09X1411",1,1,0,0,0,0,2,50,1,0,100
"Ministry for Business Innovation and Employment, MBIE: C09X1610",2,0,0,0,0,0,2,0,2,0,100
"Ministry for Business Innovation and Employment, MBIE: C10X1310",0,1,0,0,1,0,2,100,0,0,100
"Ministry for Business Innovation and Employment, MBIE: C10X1507",1,1,0,0,0,0,2,50,1,0,100
"Ministry for Business Innovation and Employment, MBIE: C10X1603",0,0,0,0,0,1,1,100,0,0,100
"Ministry for Business Innovation and Employment, MBIE: LALX1802",1,0,0,0,0,0,1,0,1,0,100
"Ministry for Business Innovation and Employment, MBIE: LINX0902",0,1,0,0,0,0,1,100,0,0,100
"Ministry for Business Innovation and Employment, MBIE: LINX0904",1,0,0,0,0,0,1,0,1,0,100
"Ministry for Business Innovation and Employment, MBIE: LVLX1601",0,1,0,0,0,0,1,100,0,0,100
"Ministry for Business Innovation and Employment, MBIE: LVLX1702",0,1,0,0,0,0,1,100,0,0,100
"Ministry for Business Innovation and Employment, MBIE: UOCX1404",2,0,0,0,0,0,2,0,0,0,0
"Ministry for Business Innovation and Employment, Next Generation Bio-Pesticides programme",0,1,0,0,0,0,1,100,0,0,100
"Ministry for Business Innovation and EmploymentNew Zealand Ministry of Business, Innovation and Employment (MBIE)",0,1,0,0,0,0,1,100,0,0,100
"Ministry for Business, Innovation Employment",1,0,0,0,0,0,1,0,1,0,100
"Ministry for Business, Innovation and Employment (Our Land and Water, National Science Challenge)",0,0,0,1,0,0,1,100,0,0,100
"Ministry for Business, Innovation and Employment Endeavour Fund",1,0,0,0,0,0,1,0,1,0,100
"Ministry for Business, Innovation and EmploymentNew Zealand Ministry of Business, Innovation and Employment (MBIE)",0,0,0,0,0,1,1,100,0,0,100
Ministry for Foreign Affairs and Trade (MFAT),1,0,0,0,0,0,1,0,1,0,100
Ministry for Primary Industries,6,0,0,0,0,0,6,0,6,0,100
Ministry for Primary Industries Earthquake Relief Fund,1,0,0,0,0,0,1,0,1,0,100
"Ministry for Primary Industries Primary Growth Partnership (Wellington, New Zealand)",1,0,0,0,0,0,1,0,1,0,100
Ministry for Primary Industries Sustainable Farming Fund,2,0,0,0,0,0,2,0,2,0,100
Ministry for Primary Industries in the Transforming the Dairy Value Chain Primary Growth Partnership Programme,0,0,0,0,0,1,1,100,0,0,100
Ministry for Primary Industries in the Transforming the Dairy Value Chain Primary Growth Partnership program,0,0,0,0,1,0,1,100,0,0,100
Ministry for Primary Industries in the Transforming the Dairy Value Chain Primary Growth Partnership programme,1,0,0,1,0,0,2,50,1,0,100
Ministry for Primary Industries through the Sustainable Farming Fund,1,0,0,0,0,0,1,0,1,0,100
Ministry for Primary Industries through the Sustainable Land Management and Climate Change program,0,2,0,0,0,0,2,100,0,0,100
"Ministry for Primary Industries, MPI",12,3,0,4,1,4,24,50,12,0,100
"Ministry for Primary Industries, MPI: 07/068",1,0,0,0,0,0,1,0,1,0,100
"Ministry for Primary Industries, MPI: 404965",0,0,0,1,0,0,1,100,0,0,100
"Ministry for Primary Industries, MPI: 5000132",0,1,0,0,0,0,1,100,0,0,100
"Ministry for Primary Industries, MPI: A21078",1,0,0,0,0,0,1,0,1,0,100
"Ministry for Primary Industries, MPI: MPI",1,0,0,0,0,0,1,0,1,0,100
"Ministry for Primary Industries, MPI: RD1434, SFF401449",1,0,0,0,0,0,1,0,1,0,100
Ministry for the Environment,3,0,0,0,0,0,3,0,3,0,100
"Ministry for the Environment, New Zealand",1,0,0,0,0,0,1,0,1,0,100
"Ministry for the Environment, New Zealand, MfE",2,0,0,0,0,0,2,0,2,0,100
"Ministry of Agriculture and Rural Affairs of the People's Republic of China, MOA",1,0,0,0,0,0,1,100,0,0,100
"Ministry of Agriculture and Rural Affairs of the People's Republic of China, MOA: NYJG201902",1,0,0,0,0,0,1,100,0,0,100
Ministry of Business Innovation and Employment AgResearch Strategic Science Investment Funds,1,0,0,0,0,0,1,0,1,0,100
"Ministry of Business, Innovation and Employment",1,1,0,0,0,1,3,66,1,0,100
"Ministry of Business, Innovation and Employment (MBIE) Smart Ideas Grant",0,0,0,0,0,1,1,100,0,0,100
"Ministry of Business, Innovation and Employment (MBIE) Smart Ideas Grant: Matauranga Maori guided discovery of anti-microbials",0,0,0,0,0,1,1,100,0,0,100
"Ministry of Business, Innovation and Employment (MBIE)New Zealand Ministry of Business, Innovation and Employment (MBIE)",1,1,0,0,1,0,3,66,1,0,100
"Ministry of Business, Innovation and Employment (New Zealand's Biological Heritage NSC)",0,0,0,0,1,0,1,100,0,0,100
"Ministry of Business, Innovation and Employment (New Zealand)New Zealand Ministry of Business, Innovation and Employment (MBIE)",1,0,0,0,0,0,1,0,1,0,100
"Ministry of Business, Innovation and Employment MBIENew Zealand Ministry of Business, Innovation and Employment (MBIE)",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Business, Innovation and Employment Next Generation Biopesticides program",1,0,0,0,0,0,1,0,1,0,100
"Ministry of Business, Innovation and Employment through the Biocide Toolbox program",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Business, Innovation and Employment's Science and Innovation groupNew Zealand Ministry of Business, Innovation and Employment (MBIE)",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Business, Innovation and Employment, MBIE",53,24,1,4,6,15,103,48,34,10,91
"Ministry of Business, Innovation and Employment, MBIE: A20560, C10 × 1507",0,0,0,0,0,0,0,0,0,0,0
"Ministry of Business, Innovation and Employment, MBIE: C09X1411",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Business, Innovation and Employment, MBIE: C09X1610",1,0,0,0,0,0,1,0,1,0,100
"Ministry of Business, Innovation and Employment, MBIE: C10X1006, UOW1503, UOWX0505",1,0,0,0,0,0,1,0,0,0,0
"Ministry of Business, Innovation and Employment, MBIE: C10X1306",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Business, Innovation and Employment, MBIE: C10X1310",2,0,0,0,0,0,2,0,2,0,100
"Ministry of Business, Innovation and Employment, MBIE: C10X1507",2,0,0,1,0,1,4,50,2,0,100
"Ministry of Business, Innovation and Employment, MBIE: CN17010465",1,0,0,0,0,0,1,0,1,0,100
"Ministry of Business, Innovation and Employment, MBIE: CO9X1309",1,0,0,0,0,0,1,0,0,1,100
"Ministry of Business, Innovation and Employment, MBIE: DNZ 1301, RD 1422",1,0,0,0,0,0,1,0,0,1,100
"Ministry of Business, Innovation and Employment, MBIE: DNZ1301",1,0,0,0,0,1,2,50,1,0,100
"Ministry of Business, Innovation and Employment, MBIE: DNZ1301, RD1422",0,0,0,0,0,1,1,100,0,0,100
"Ministry of Business, Innovation and Employment, MBIE: LINX 1003",0,0,0,0,1,0,1,100,0,0,100
"Ministry of Business, Innovation and Employment, MBIE: LINX0803",1,0,0,0,0,0,1,0,1,0,100
"Ministry of Business, Innovation and Employment, MBIE: LINX0902",0,2,0,0,0,0,2,100,0,0,100
"Ministry of Business, Innovation and Employment, MBIE: LVLX1601",2,0,0,0,0,0,2,0,0,0,0
"Ministry of Business, Innovation and Employment, MBIE: LVLX1703",0,0,0,0,1,0,1,100,0,0,100
"Ministry of Business, Innovation and Employment, MBIE: LVLX1801",3,0,0,0,0,0,3,0,0,0,0
"Ministry of Business, Innovation and Employment, MBIE: LVLX1802",0,0,0,0,0,1,1,100,0,0,100
"Ministry of Business, Innovation and Employment, MBIE: UOAX1410",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Business, Innovation and Employment, NewZealand (NextGeneration Bio-pesticides)",1,0,0,0,0,0,1,0,1,0,100
"Ministry of Business, Innovation and EmploymentNew Zealand Ministry of Business, Innovation and Employment (MBIE)",6,2,0,0,1,1,10,40,4,1,90
"Ministry of Business, Innovation, and Employment (MBIE)New Zealand Ministry of Business, Innovation and Employment (MBIE)",1,0,0,0,0,0,1,0,0,1,100
"Ministry of Business, Innovation, and EmploymentNew Zealand Ministry of Business, Innovation and Employment (MBIE)",2,0,0,0,0,0,2,0,2,0,100
"Ministry of Education - Singapore, MOE",1,0,0,0,0,0,1,0,1,0,100
Ministry of Education and Culture of the Republic of IndonesiaMinistry of Research and Technology of the Republic of Indonesia (RISTEK),0,1,0,0,0,0,1,100,0,0,100
"Ministry of Education of the People's Republic of China, MOE",2,0,0,0,0,0,2,100,0,0,100
"Ministry of Education of the People's Republic of China, MOE: 19YJC790063",0,0,0,0,0,1,1,100,0,0,100
"Ministry of Education of the People's Republic of China, MOE: ARC 39/13, MOE2013-T2-1-079, RG120/15, 2015-T1-002-094",1,0,0,0,0,0,1,100,0,0,100
Ministry of Education of the Republic of Korea,1,0,0,0,0,0,1,0,1,0,100
"Ministry of Education, MOE",1,0,0,0,0,0,1,0,1,0,100
Ministry of Education- New Zealand,2,0,0,0,0,0,2,0,0,0,0
"Ministry of Foreign Affairs and Trade (MFAT), New Zealand",1,0,0,0,0,0,1,0,1,0,100
Ministry of Foreign Affairs and Trade of New Zealand,1,0,0,0,0,0,1,0,0,1,100
"Ministry of Foreign Affairs and Trade, New Zealand",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Foreign Affairs and Trade, New Zealand, MFAT",3,2,0,0,1,0,6,50,2,1,100
"Ministry of Health, MOH",1,0,0,0,0,0,1,0,0,0,0
Ministry of Higher Education (MOHE) Malaysia,1,0,0,0,0,0,1,0,1,0,100
"Ministry of Higher Education MalaysiaMinistry of Education, Malaysia",1,0,0,0,0,0,1,0,1,0,100
"Ministry of Higher Education, Egypt, MHE",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Higher Education, Egypt, MHE: 2012",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Higher Education, MOHE",1,1,0,0,0,0,2,50,0,1,100
"Ministry of Higher Education, Malaysia, MOHE",3,1,0,0,0,1,5,40,2,0,80
"Ministry of Higher Education, Malaysia, MOHE: FRGS/1/2016/SS08/CURTIN/02/1, FRGS/1/2017/SS08/CURTIN/02/1",1,0,0,0,0,0,1,0,1,0,100
"Ministry of Higher Education, Malaysia, MOHE: RACE0014-TK-2014",1,0,0,0,0,0,1,0,0,0,0
"Ministry of Higher Education, MalaysiaMinistry of Education, Malaysia",1,0,0,0,0,0,1,0,0,0,0
"Ministry of Human Capacities, Hungary",0,0,0,0,1,0,1,100,0,0,100
Ministry of Primary Industries Sustainable Farming Fund,1,0,0,0,0,0,1,0,0,1,100
Ministry of Primary Industries Sustainable Farming Fund Project,1,0,0,0,0,0,1,0,1,0,100
"Ministry of Science Research and Technology, MSRT",1,0,0,0,0,0,1,0,1,0,100
"Ministry of Science Research and Technology, MSRT: D/39/6463",1,0,0,0,0,0,1,0,1,0,100
Ministry of Science and Innovation (Dairy Systems for Environmental Protection,1,0,0,0,0,0,1,0,1,0,100
"Ministry of Science and Innovation, New Zealand",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Science and Innovation, New Zealand, MSI",1,3,0,2,0,0,6,83,1,0,100
"Ministry of Science and Innovation, New Zealand, MSI: C10 × 1305",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Science and Innovation, New Zealand, MSI: DRCX 0802",0,1,0,0,0,0,1,100,0,0,100
Ministry of Science and InnovationSpanish Government,0,0,0,0,1,0,1,100,0,0,100
"Ministry of Science and Technology of the People's Republic of China, MOST",1,0,0,0,0,0,1,100,0,0,100
"Ministry of Science and Technology of the People's Republic of China, MOST: 2005DKA21402",1,0,0,0,0,0,1,100,0,0,100
"Ministry of Science and Technology, MOST",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Science and Technology, MOST: 2015DFG31870",0,1,0,0,0,0,1,100,0,0,100
"Ministry of Science, Innovation and Universities",0,0,0,0,0,1,1,100,0,0,100
Ministry of Water Resources,1,0,0,0,0,0,1,0,1,0,100
"Ministry of Water Resources, MWR",1,0,0,0,0,0,1,0,1,0,100
"Ministry of Water Resources, MWR: A314021402-1611",1,0,0,0,0,0,1,0,1,0,100
Minnesota Corn Growers/Minnesota Corn Research and Promotion Council,1,0,0,0,0,0,1,0,1,0,100
Miss E. L. Hellaby Indigenous Grasslands Research Trust,0,1,0,0,1,0,2,100,0,0,100
Miss EL Hellaby Indigenous Grassland Research Trust,0,1,0,0,0,0,1,100,0,0,100
"Miss EL Hellaby Indigenous Grasslands Research Trust, New Zealand",1,0,0,0,0,0,1,0,1,0,100
Mohamed bin Zayed Species Conservation Fund,0,2,0,0,0,0,2,100,0,0,100
"Mohammed VI Polytechnic University (UM6P, Morocco)",0,1,0,0,0,0,1,100,0,0,100
Mohammed VI Polytechnic University of Benguerir,1,0,0,0,0,0,1,0,1,0,100
Mohammed VI Polytechnic University of Benguerir (UM6P),0,1,0,0,0,0,1,100,0,0,100
"Montana State University, MSU",1,0,0,0,0,0,1,0,1,0,100
Morven Glenavy Ikawai Irrigation Company Ltd,1,0,0,0,0,0,1,0,1,0,100
NERCUK Research & Innovation (UKRI)Natural Environment Research Council (NERC),0,0,0,0,1,1,2,100,0,0,100
NIMBioSNational Science Foundation (NSF)NSF - Directorate for Biological Sciences (BIO),1,0,0,0,0,0,1,0,1,0,100
NSERC Discovery GrantNatural Sciences and Engineering Research Council of Canada (NSERC),1,0,0,0,0,0,1,0,1,0,100
NSERCNatural Sciences and Engineering Research Council of Canada (NSERC),0,0,0,0,0,1,1,100,0,0,100
NWONetherlands Organization for Scientific Research (NWO),1,0,0,0,0,0,1,0,1,0,100
NZ Commonwealth Scholarship,1,0,0,0,0,0,1,0,1,0,100
NZ),1,0,0,0,0,0,1,0,1,0,100
NZIDRS,2,0,0,0,0,0,2,0,2,0,100
Nancy Gore Hunger Professorship in Environmental Studies at the University of Tennessee,0,0,0,0,0,1,1,100,0,0,100
Nanjing Municipal Health Bureau,0,1,0,0,0,0,1,100,0,0,100
Nanjing Municipal Health Bureau: 2013-GG-05,0,1,0,0,0,0,1,100,0,0,100
"Nanjing University of Science and Technology, NUST",2,0,0,0,0,0,2,0,2,0,100
"Nanjing University of Science and Technology, NUST: INT5066, JGQN2010",1,0,0,0,0,0,1,0,1,0,100
"Nanjing University of Science and Technology, NUST: JGQN2010",1,0,0,0,0,0,1,0,1,0,100
National 'Thirteenth Five' Key Research Project,1,0,0,0,0,0,1,100,0,0,100
"National Academy of Agricultural Sciences, NAAS",1,0,0,0,0,0,1,0,0,0,0
National Agency for Research and Innovation (ANNI - Uruguay),1,0,0,0,0,0,1,0,1,0,100
National Agency for Research and Innovation (ANNI-Uruguay),0,1,0,0,0,0,1,100,0,0,100
National Basic Research Program of China (973 Program),4,1,0,0,0,0,5,20,4,0,100
National Basic Research Program of China (973 Program): 2016YFC0400201,1,1,0,0,0,0,2,50,1,0,100
National Basic Research Program of China (973 Program): 2016YFD0300802,2,0,0,0,0,0,2,0,2,0,100
"National Basic Research Program of China (973 Program): 2016YFD0400401‐5, 2017YFC1600405‐2",1,0,0,0,0,0,1,0,1,0,100
"National Cancer Institute, NCI",1,0,0,0,0,0,1,0,1,0,100
"National Cancer Institute, NCI: K11CA001503",1,0,0,0,0,0,1,0,1,0,100
National College Students Innovation and Entrepreneurship Training Program,1,0,0,0,0,0,1,0,1,0,100
National College Students Innovation and Entrepreneurship Training Program: 201911347005S,1,0,0,0,0,0,1,0,1,0,100
National Cotton Council Nematode Research and Education Committee,0,0,0,0,0,1,1,100,0,0,100
National Geographic AwardNational Geographic Society,0,0,0,0,0,1,1,100,0,0,100
"National Health and Medical Research Council, NHMRC",1,0,0,0,0,0,1,0,1,0,100
"National Health and Medical Research Council, NHMRC: APP1143974",1,0,0,0,0,0,1,0,1,0,100
"National Institute for Mathematical and Biological Synthesis, NIMBioS",1,0,0,0,0,0,1,0,1,0,100
National Institute for Water and Atmospheric Research (NIWA),1,0,0,0,0,0,1,0,1,0,100
National Institute of Food and Agriculture (NIFA),0,1,0,0,0,0,1,100,0,0,100
"National Institute of Food and Agriculture, NIFA",0,2,0,0,0,1,3,100,0,0,100
"National Institute of Food and Agriculture, NIFA: 2011‐51181‐30673",0,0,0,0,0,1,1,100,0,0,100
"National Institute of Food and Agriculture, NIFA: 2016-67019-25086",0,1,0,0,0,0,1,100,0,0,100
"National Institute of Food and Agriculture, NIFA: SD00H551-15",0,1,0,0,0,0,1,100,0,0,100
National Institute of Water and Atmospheric Research's Strategic Science Investment Fund,1,0,0,0,0,0,1,100,0,0,100
"National Institute of Water and Atmospheric Research, NIWA",3,0,0,0,1,0,4,25,3,0,100
"National Institute on Aging, NIA",1,0,0,0,0,0,1,0,1,0,100
"National Institute on Aging, NIA: P30AG021342-14S, P50AG047270",1,0,0,0,0,0,1,0,1,0,100
National Institute on AgingUnited States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute on Aging (NIA),1,0,0,0,0,0,1,0,1,0,100
National Key Basic Research Development Earlier Stage PlanNational Basic Research Program of China,0,1,0,0,0,0,1,100,0,0,100
National Key R&D Program of China,3,0,0,0,0,0,3,0,3,0,100
National Key RD Program,0,0,0,1,0,0,1,100,0,0,100
National Key Research and Development Plan,2,0,0,0,0,0,2,0,2,0,100
National Key Research and Development Program of China,9,2,0,0,0,0,11,18,7,1,90
National Key Research and Development Program of China Stem Cell and Translational Research,1,0,0,0,0,0,1,0,1,0,100
National Key Research and Development Program of China Stem Cell and Translational Research: 2017YFC0505705,1,0,0,0,0,0,1,0,1,0,100
"National Key Research and Development Program of China, NKRDPC",7,0,0,0,0,0,7,0,5,1,85
"National Key Research and Development Program of China, NKRDPC: 2016YFC0400204",2,0,0,0,0,0,2,0,2,0,100
"National Key Research and Development Program of China, NKRDPC: 2016YFD0200309",1,0,0,0,0,0,1,0,1,0,100
"National Key Research and Development Program of China, NKRDPC: 2016YFD0400206",1,0,0,0,0,0,1,0,1,0,100
"National Key Research and Development Program of China, NKRDPC: 2016YFD0400401-5, 2017YFC1600405-2",1,0,0,0,0,0,1,0,1,0,100
"National Key Research and Development Program of China, NKRDPC: 2017YFD0401200-5",1,0,0,0,0,0,1,0,0,0,0
"National Key Research and Development Program of China, NKRDPC: 2018YFC1802602",1,0,0,0,0,0,1,0,0,1,100
"National Kidney Foundation of South Africa, NKF",0,0,0,0,1,0,1,100,0,0,100
"National Kidney Foundation of South Africa, NKF: 89967, FT130100268",0,0,0,0,1,0,1,100,0,0,100
National Mission on Himalayan Studies (NMHS)-Himalayan Fellowship,0,1,0,0,0,0,1,100,0,0,100
National Monitoring Network of Agricultural Nonpoint Sources Pollution,0,1,0,0,0,0,1,100,0,0,100
National Natural Science Foundation of China,1,0,0,0,0,0,1,0,1,0,100
National Natural Science Foundation of China (NSFC),5,1,0,0,0,0,6,16,5,0,100
National Natural Science Foundation of China ProjectNational Natural Science Foundation of China (NSFC),2,0,0,0,0,0,2,0,2,0,100
"National Natural Science Foundation of China, NNSF",0,1,0,0,0,0,1,100,0,0,100
"National Natural Science Foundation of China, NNSF: 81704035, 81904163, 81973810",0,1,0,0,0,0,1,100,0,0,100
"National Natural Science Foundation of China, NSFC",71,12,0,2,3,2,90,21,67,1,96
"National Natural Science Foundation of China, NSFC: 2016ZR01",1,0,0,0,0,0,1,0,1,0,100
"National Natural Science Foundation of China, NSFC: 21376094, 21576099",1,0,0,0,0,0,1,0,1,0,100
